animekaId,name,score,votes,country,episodes,format,duration,duration_global,running,date_start,date_end,categories,studios,authors,name_original,url,source
417,Salamander (1996),6.8,10,Japon,3,oav,30,90,False,1988,1989,ACTION|ESPACE & SCI-FICTION,PONY CANYON,KONAMI KOUGYOU,Salamander,http://animeka.com/animes/detail/salamander.html,http://animeka.com/animes/~_302.html
1388,21 Emon,4.0,12,Japon,39,eps,24,936,False,1991,1992,COMÉDIE|ESPACE & SCI-FICTION,SHINEI DôGA|PRODUCTION I.G,FUJIMOTO HIROSHI [FUJIO FUJIKO (F),21 Emon,http://animeka.com/animes/detail/21emon.html,http://animeka.com/animes/~_2.html
411,"Les Chevaliers du zodiaque, Saint Seiya, chapitre Hadès : Le Sanctuaire (2009)",8.52,5527,Japon,13,oav,30,390,False,2002,2002,ACTION|AVENTURE|FANTASTIQUE & MYTHE,TôEI ANIMATION,KURUMADA MASAMI,"Saint Seiya, Meiô Hades: Jûnikyû hen",http://animeka.com/animes/detail/chevaliers-du-zodiaque-hades.html,http://animeka.com/animes/~_199.html
412,"Sakura, chasseuse de cartes (1999)",9.56,2668,Japon,70,eps,25,1750,False,1998,2000,FANTASTIQUE & MYTHE,NHK|MADHOUSE PRODUCTION|KODANSHA LTD|CLAMP,CLAMP,Cardcaptor Sakura,http://animeka.com/animes/detail/card-captor-sakura.html,http://animeka.com/animes/~_301.html
413,Sakura Mail (2004),7.47,165,Japon,12,oav,30,360,False,1997,1997,COMÉDIE|ECCHI,VICTOR ENTERTAINMENT [JVC]|SHOGAKUKAN PROD. CO.|KITTY FILMS,UJIN,Sakura Tsuushin,http://animeka.com/animes/detail/sakura-mail.html,http://animeka.com/animes/~_301.html
1385,Mobile Suit Zeta Gundam,9.2,313,Japon,50,eps,24,1200,False,1985,1986,ACTION|CYBER & MECHA|ESPACE & SCI-FICTION,SUNRISE|BANDAI VISUAL,YATATE HAJIME [SUNRISE]|TOMINO YOSHIYUKI,Kidou Senshi Zeta Gundam,http://animeka.com/animes/detail/gudamz.html,http://animeka.com/animes/~_245.html
1386,"Mobile Suit Gundam: The 08th MS Team, Miller's Report",7.86,37,Japon,1,film,52,52,False,1998,1998,ACTION|CYBER & MECHA|ESPACE & SCI-FICTION,SUNRISE|SOTSU AGENCY|BANDAI VISUAL,YATATE HAJIME [SUNRISE]|TOMINO YOSHIYUKI,Kidou Senshi Gundam: Dai 08 MS Shotai - Miller`s Report,http://animeka.com/animes/detail/msg08movie.html,http://animeka.com/animes/~_245.html
1387,Mobile Suit Gundam,8.47,150,Japon,43,eps,24,1032,False,1979,1980,ACTION|CYBER & MECHA|ESPACE & SCI-FICTION,SUNRISE|SOTSU AGENCY|NAGOYA BROAD. NET.,YATATE HAJIME [SUNRISE]|TOMINO YOSHIYUKI,Kidou Senshi Gundam,http://animeka.com/animes/detail/msg0079.html,http://animeka.com/animes/~_243.html
1380,"Chroniques de la guerre de Lodoss : La Légende de Crystania, la trilogie (2004)",6.99,120,Japon,3,oav,40,120,False,1996,1997,AVENTURE|FANTASTIQUE & MYTHE|ÉPIQUE & HÉROIQUE,VICTOR ENTERTAINMENT [JVC]|TRIANGLE STAFF,MIZUNO RYO,Crystania no densetsu,http://animeka.com/animes/detail/legende-de-crystania.html,http://animeka.com/animes/~_54.html
1381,"Chroniques de la guerre de Lodoss : La Légende de Crystania, le film (2004)",6.57,130,Japon,1,film,80,80,False,1995,1995,AVENTURE|FANTASTIQUE & MYTHE|ÉPIQUE & HÉROIQUE,VICTOR ENTERTAINMENT [JVC]|KADOKAWA GROUP,MIZUNO RYO,Hajimari no bôkensha-tachi: Crystania no densetsu,http://animeka.com/animes/detail/crystaniamovie.html,http://animeka.com/animes/~_54.html
1382,DNA² OAV (2003),8.72,174,Japon,3,oav,23,69,False,1995,1995,COMÉDIE|ESPACE & SCI-FICTION|AMOUR & AMITIÉ,MOVIC|MADHOUSE PRODUCTION,KATSURA MASAKAZU,DNA² OAV,http://animeka.com/animes/detail/dna-oav.html,http://animeka.com/animes/~_75.html
1383,Gun Frontier (2003),8.72,236,Japon,13,eps,25,325,False,2002,2002,ACTION|AVENTURE,VEGA ENT.|TSUBURAYA PRODUCTIONS|AT-X,MATSUMOTO LEIJI,Gun Frontier,http://animeka.com/animes/detail/gun-frontier.html,http://animeka.com/animes/~_117.html
8107,Barbie : Le Secret des fées (2011),7.11,18,États-Unis,1,oav,72,72,False,2010,2010,AMOUR & AMITIÉ|ANIMATION 3D,MATTEL|RAINMAKER ENTERTAINMENT INC.,MATTEL,Barbie: A Fairy Secret,http://animeka.com/animes/detail/barbie-et-le-secret-des-fees.html,http://animeka.com/animes/~_27.html
5460,Chibi Maruko-chan - Le film 2,8.33,6,Japon,1,film,93,93,False,1992,1992,FAMILIAL & JEUNESSE|COMÉDIE,NIPPON ANIMATION,SAKURA MOMOKO,Chibi Maruko-chan - Watashi no Suki na Uta,http://animeka.com/animes/detail/maruko-chan-film2.html,http://animeka.com/animes/~_51.html
1774,Kinnikuman The Movie,7.6,25,Japon,1,film,48,48,False,1984,1984,COMBAT & ARTS MART.|FANTASTIQUE & MYTHE|COMÉDIE,TôEI ANIMATION,SHIMADA TAKASHI|NAKAI YOSHINORI,Kinnikuman The Movie,http://animeka.com/animes/detail/kinnikuman-movie.html,http://animeka.com/animes/~_161.html
1777,Onmyou Taisenki,8.14,374,Japon,52,eps,25,1300,False,2004,2005,AVENTURE|CYBER & MECHA,SUNRISE,TOMISAWA YOSHIHIKO|KAIDOU HIROYUKI,Onmyou Tai Senki,http://animeka.com/animes/detail/onmyou-tv.html,http://animeka.com/animes/~_267.html
5277,Mickey Mouse n°064 - Camping Out,10.0,1,États-Unis,1,film,7,7,False,1934,1934,CONTES & RÉCITS,WALT DISNEY PICTURES,DISNEY WALT,Camping Out,http://animeka.com/animes/detail/camping-out.html,http://animeka.com/animes/~_236.html
1771,Les Simpson (saison 16) (2005),9.55,396,États-Unis,21,eps,22,462,False,2004,2005,COMÉDIE,FILM ROMAN,GROENING MATT,The Simpsons,http://animeka.com/animes/detail/simpson-saison16.html,http://animeka.com/animes/~_208.html
1770,Les Simpson (saison 15) (2004),9.47,234,États-Unis,22,eps,22,484,False,2003,2004,COMÉDIE,FILM ROMAN,GROENING MATT,The Simpsons,http://animeka.com/animes/detail/simpson-saison15.html,http://animeka.com/animes/~_208.html
8100,Reflection of Crescent,9.76,142,Chine,1,oav,30,30,False,2011,2011,AVENTURE|SHôNEN-AI,GREAT DEMON NATION CO.,GREAT DEMON NATION,Reflection of Crescent,http://animeka.com/animes/detail/reflection-of-crescent.html,http://animeka.com/animes/~_291.html
1778,Gwendoline - saison 2 (1989),9.55,323,Japon,36,eps,22,792,False,1988,1988,DRAME|HISTORIQUE,TôEI ANIMATION,HANABUSA YOUKO,Hello Lady Lynn,http://animeka.com/animes/detail/gwendoline-saison2.html,http://animeka.com/animes/~_119.html
5465,Inon ou la conquête du feu (2002),0.0,1,Canada,1,film,10,10,False,1972,1972,FAMILIAL & JEUNESSE|CONTES & RÉCITS,SOCIÉTÉ RADIO-CANADA|NATIONAL FILM BOARD OF CANADA [NFB/ONF,BACK FRÉDÉRIC,Inon ou la conquête du feu,http://animeka.com/animes/detail/inon-ou-la-conquete-du-feu.html,http://animeka.com/animes/~_141.html
6688,Gundam Seed Character Theater,5.18,117,Japon,4,oav,4,16,False,2007,2007,COMÉDIE|CYBER & MECHA|ESPACE & SCI-FICTION,SUNRISE,YATATE HAJIME [SUNRISE]|TOMINO YOSHIYUKI,Tanekyara Gekijo,http://animeka.com/animes/detail/gundam-seed-character-theater.html,http://animeka.com/animes/~_118.html
6689,Barbie et le palais de diamant (2008),8.33,212,États-Unis,1,oav,90,90,False,2008,2008,FANTASTIQUE & MYTHE|CONTES & RÉCITS|ANIMATION 3D,MATTEL,MATTEL,Barbie and the Diamond Castle,http://animeka.com/animes/detail/barbie-et-le-palais-de-diamant.html,http://animeka.com/animes/~_28.html
6680,Lollipop,6.33,6,France,1,clip,3,3,False,2007,2007,MUSICAL,PASSION PARIS,BONZOM,Lollipop,http://animeka.com/animes/detail/lollipop.html,http://animeka.com/animes/~_213.html
6681,Tais-toi mon Coeur,6.2,5,France,1,clip,2,2,False,2007,2007,MUSICAL,CUBE CREATIVE,BERLA STÉPHANE,Tais-toi mon Coeur,http://animeka.com/animes/detail/tais-toi-mon-coeur.html,http://animeka.com/animes/~_339.html
6682,One Piece - Romance Dawn Story (2008),8.64,184,Japon,1,oav,33,33,False,2008,2008,AVENTURE|COMÉDIE,TôEI ANIMATION,ODA EIICHIROU,One Piece - Romance Dawn Story,http://animeka.com/animes/detail/onpiece-romance-dawn-story.html,http://animeka.com/animes/~_265.html
6683,Tegami Bachi - L'histoire fantastique de la lumière et du bleu (2008),9.24,182,Japon,1,oav,30,30,False,2008,2008,AVENTURE|FANTASTIQUE & MYTHE,"PIERROT CO.,LTD.",ASADA HIROYUKI,Tegami Bachi - Hikari to Ao no Gensou Yawa,http://animeka.com/animes/detail/tegami-bachi.html,http://animeka.com/animes/~_342.html
6684,Futurama - La Grande Aventure de Bender (2008),6.42,48,États-Unis,1,film,89,89,False,2007,2007,COMÉDIE|ESPACE & SCI-FICTION,20TH CENTURY FOX,GROENING MATT,Futurama - Bender's Big Score,http://animeka.com/animes/detail/futurama-la-grande-aventure-de-bender.html,http://animeka.com/animes/~_101.html
6685,Futurama - Le monstre au milliard de tentacules (2008),8.84,56,États-Unis,1,film,88,88,False,2008,2008,COMÉDIE|ESPACE & SCI-FICTION,20TH CENTURY FOX,GROENING MATT,Futurama - The Beast with a Billion Backs,http://animeka.com/animes/detail/futurama-le-monstre-milliard-tentacules.html,http://animeka.com/animes/~_101.html
6686,Futurama - Bender's Game (2008),9.0,29,États-Unis,1,film,90,90,False,2008,2008,COMÉDIE|ESPACE & SCI-FICTION,20TH CENTURY FOX,GROENING MATT,Futurama - Bender's Game,http://animeka.com/animes/detail/futurama-bender-game.html,http://animeka.com/animes/~_100.html
6687,Futurama - Into the Wild Green Yonder (2009),7.61,84,États-Unis,1,film,90,90,False,2009,2009,COMÉDIE|ESPACE & SCI-FICTION,20TH CENTURY FOX,GROENING MATT,Futurama - Into the Wild Green Yonder,http://animeka.com/animes/detail/futurama-into-the-wild-green-yonder.html,http://animeka.com/animes/~_101.html
2428,Rozen Maiden 2 (2008),9.42,613,Japon,12,eps,25,300,False,2005,2005,DRAME|FANTASTIQUE & MYTHE|COMÉDIE,TBS,PEACH-PIT,Rozen Maiden Träumend,http://animeka.com/animes/detail/rozen-maiden-traumend.html,http://animeka.com/animes/~_297.html
2429,Comic Party Revolution TV,8.37,100,Japon,13,eps,25,325,False,2005,2005,COMÉDIE,RADIX,STUDIO AQUAPLUS,Comic Party Revolution (2005),http://animeka.com/animes/detail/comic-party-revolution-tv.html,http://animeka.com/animes/~_58.html
2420,Detective Conan - Film 3 - Le Magicien de la fin de siècle (2008),9.24,225,Japon,1,film,100,100,False,1999,1999,ACTION|ÉNIGME & POLICIER,"TMS ENTERTAINMENT CO.,LTD.",AOYAMA GOSHO,Meitantei Conan - Seikimatsu no majutsushi,http://animeka.com/animes/detail/detective-conan-le-magicien-fin-siecle.html,http://animeka.com/animes/~_71.html
2421,Detective Conan - Film 02 - La 14ème Cible (2007),9.17,223,Japon,1,film,99,99,False,1998,1998,ACTION|ÉNIGME & POLICIER,"TMS ENTERTAINMENT CO.,LTD.",AOYAMA GOSHO,Meitantei Conan - Jyuuyonbanme no Target,http://animeka.com/animes/detail/detective-conan-la-14eme-cible.html,http://animeka.com/animes/~_71.html
2422,Angel Heart (2010),9.17,4509,Japon,50,eps,25,1250,False,2005,2006,ACTION|DRAME,YOMIURI ADVERTISING,HOJO TSUKASA,Angel Heart,http://animeka.com/animes/detail/angel-heart.html,http://animeka.com/animes/~_13.html
2423,Sakura Wars: Le nouveau Paris,8.91,86,Japon,3,oav,30,90,False,2004,2004,AVENTURE|CYBER & MECHA|HISTORIQUE,RADIX,HIROI OUJI,Sakura Taisen: Le Nouveau Paris,http://animeka.com/animes/detail/sakura-wars-nouveau-paris.html,http://animeka.com/animes/~_301.html
7849,T.P. Sakura: Time Paladin Sakura,9.14,36,Japon,2,oav,30,60,False,2010,2011,AMOUR & AMITIÉ,NOMAD,STUDIO CIRCUS,T.P. Sakura: Time Paladin Sakura,http://animeka.com/animes/detail/t-p-sakura-time-paladin-sakura.html,http://animeka.com/animes/~_338.html
7848,Koe de oshigoto! The Animation,9.38,176,Japon,2,oav,30,60,False,2010,2010,COMÉDIE|ECCHI,STUDIO GOKUMI,KONNO AZURE,Koe de oshigoto! The Animation,http://animeka.com/animes/detail/koe-de-oshigoto-the-animation.html,http://animeka.com/animes/~_164.html
7845,Nichijou - Nichijou no 0 Wa,8.52,27,Japon,1,oav,30,30,False,2011,2011,COMÉDIE,KYOTO ANIMATION,ARAI KEIICHI,Nichijou: Nichijou no 0 Wa,http://animeka.com/animes/detail/nichijou.html,http://animeka.com/animes/~_257.html
7844,Doraemon Shin - Nobita to Tetsujin Heidan - Habatake Tenshi-tachi,9.0,1,Japon,1,film,108,108,False,2011,2011,AVENTURE|FANTASTIQUE & MYTHE|COMÉDIE,TV ASAHI|SHOGAKUKAN PROD. CO.|SHIN-EI ANIMATION CO. LTD.|ASATSU [ADK,FUJIMOTO HIROSHI [FUJIO FUJIKO (F),Doraemon Shin: Nobita to Tetsujin Heidan - Habatake Tenshi-tachi,http://animeka.com/animes/detail/doraemon-shin-nobita-to-tetsujin-heidan.html,http://animeka.com/animes/~_79.html
7847,Supernatural the Animation,8.98,152,Japon,22,oav,23,506,False,2011,2011,DRAME|FANTASTIQUE & MYTHE|HORREUR,MADHOUSE PRODUCTION,KRIPKE ERIC,Supernatural the Animation,http://animeka.com/animes/detail/supernatural-the-animation.html,http://animeka.com/animes/~_337.html
7846,Fractale (2011),8.53,307,Japon,11,eps,25,275,False,2011,2011,AVENTURE,ORDET|A-1 PICTURES INC.,MANDELBROT ENGINE|AZUMA HIROKI,Fractale,http://animeka.com/animes/detail/fractale.html,http://animeka.com/animes/~_97.html
7841,Soredemo machi wa mawatteiru,8.37,98,Japon,12,eps,25,300,False,2010,2010,COMÉDIE|ESPACE & SCI-FICTION,SHAFT,ISHIGURO MASAKAZU,Soredemo machi wa mawatteiru,http://animeka.com/animes/detail/soredemo-machi-wa-mawatteiru.html,http://animeka.com/animes/~_325.html
7840,Yozakura Quartet - Hoshi no umi,8.2,86,Japon,3,oav,30,90,False,2010,2010,ACTION|FANTASTIQUE & MYTHE|COMÉDIE,TATSUNOKO PRODUCTION,YASUDA SUZUHITO,Yozakura Quartet: Hoshi no umi,http://animeka.com/animes/detail/yozakura-quartet-hoshi-no-umi.html,http://animeka.com/animes/~_383.html
7843,Tamayura,1.22,329,Japon,4,oav,30,120,False,2010,2010,DRAME,HAL FILM MAKER,SATÔ JUNICHI,Tamayura,http://animeka.com/animes/detail/tamayura.html,http://animeka.com/animes/~_340.html
7842,Nougyou musume!,2.63,8,Japon,1,tv-s,3,3,False,2010,2010,COMÉDIE,TôEI ANIMATION,KAGURA MINORI,Nougyou musume!,http://animeka.com/animes/detail/nougyou-musume.html,http://animeka.com/animes/~_261.html
6356,Le Monde merveilleux d'Impy (2009),0.0,1,Allemagne,1,film,86,86,False,2008,2008,AVENTURE|COMÉDIE|ANIMATION 3D,BAVARIA PICTURES|AMBIENT ENTERTAINMENT,KRUSE MAX,Urmel voll in Fahrt,http://animeka.com/animes/detail/urmel-voll-in-fahrt.html,http://animeka.com/animes/~_189.html
6357,LaMB,10.0,6,Japon,1,film,None,,False,2009,2009,ESPACE & SCI-FICTION,ANIMAX,JUINIO CARMELO S. J.,LaMB,http://animeka.com/animes/detail/lamb.html,http://animeka.com/animes/~_183.html
6354,Uchuu Senkan Yamato - Gekijouban,7.86,14,Japon,1,film,136,136,False,1977,1977,ESPACE & SCI-FICTION,OFFICE ACADEMY,MATSUMOTO LEIJI|NISHIZAKI YOSHINOBU,Uchuu Senkan Yamato (Gekijouban),http://animeka.com/animes/detail/uchuu-senkan-yamato-gekijouban.html,http://animeka.com/animes/~_365.html
6355,Les Aventures de Impy le dinosaure (2008),2.33,3,Allemagne,1,film,87,87,False,2006,2006,AVENTURE|COMÉDIE|ANIMATION 3D,BAVARIA PICTURES|AMBIENT ENTERTAINMENT,KRUSE MAX,Urmel Aus dem Eis,http://animeka.com/animes/detail/les-aventures-de-impy-le-dinosaure.html,http://animeka.com/animes/~_197.html
6352,Uchuu Senkan Yamato - Kanketsu hen,9.11,9,Japon,1,film,163,163,False,1983,1983,ESPACE & SCI-FICTION,OFFICE ACADEMY|TôEI ANIMATION,NISHIZAKI YOSHINOBU|MATSUMOTO LEIJI,Uchuu Senkan Yamato: Kanketsu hen,http://animeka.com/animes/detail/uchuu-senkan-yamato-kanketsu-hen.html,http://animeka.com/animes/~_365.html
6353,Uchuu Senkan Yamato - Aratanaru Tabidachi,7.82,11,Japon,1,film,95,95,False,1979,1979,ESPACE & SCI-FICTION,OFFICE ACADEMY|TôEI ANIMATION,NISHIZAKI YOSHINOBU|MATSUMOTO LEIJI,Uchuu Senkan Yamato: Aratanaru Tabidachi,http://animeka.com/animes/detail/uchuu-senkan-yamato-aratanaru-tabidachi.html,http://animeka.com/animes/~_365.html
6350,Dai Yamato Zero-go,9.57,14,Japon,5,oav,30,150,False,2004,2004,ESPACE & SCI-FICTION,VENTURE SOFT CO. LTD|GOD SHIP CO. LTD,MATSUMOTO LEIJI,Dai Yamato Zero-go,http://animeka.com/animes/detail/dai-yamato-zero-go.html,http://animeka.com/animes/~_64.html
6351,Yamato 2520,8.09,11,Japon,4,oav,30,120,False,1994,1996,ESPACE & SCI-FICTION,STUDIO TAKE OFF,NISHIZAKI YOSHINOBU|MATSUMOTO LEIJI,Yamato 2520,http://animeka.com/animes/detail/yamato-2520.html,http://animeka.com/animes/~_379.html
6358,Takane no Jitensha,5.9,10,Japon,1,tv-s,25,25,False,2008,2008,COMÉDIE,A-1 PICTURES INC.,TAKAMAGA HAYATO,Takane no Jitensha,http://animeka.com/animes/detail/takane-no-jitensha.html,http://animeka.com/animes/~_339.html
6359,Yozakura Quartet,8.5,374,Japon,12,eps,25,300,False,2008,2008,ACTION|FANTASTIQUE & MYTHE|COMÉDIE,NOMAD,YASUDA SUZUHITO,Yozakura Quartet,http://animeka.com/animes/detail/yozakura-quartet.html,http://animeka.com/animes/~_383.html
9616,Hitsugi no Chaika: Avenging Battle (Saison 2) (2014),2.17,77,Japon,10,eps,25,250,False,2014,2014,AVENTURE|FANTASTIQUE & MYTHE,BONES,SAKAKI ICHIRO,Hitsugi no Chaika: Avenging Battle,http://animeka.com/animes/detail/hitsugi-no-chaika-2.html,http://animeka.com/animes/~_132.html
9341,Eiga Precure All Stars New Stage 3 : Eien no Tomodachi,5.0,6,Japon,1,film,70,70,False,2014,2014,MAGICAL GIRL,TôEI ANIMATION,TOUDOU IZUMI,Eiga Precure All Stars New Stage 3: Eien no Tomodachi,http://animeka.com/animes/detail/precure-all-stars-new-stage-3.html,http://animeka.com/animes/~_87.html
9614,Le Fruit de la Grisaia (2014),8.76,90,Japon,13,eps,25,325,False,2014,2014,DRAME|AMOUR & AMITIÉ|ECCHI,8-BIT,STUDIO FRONT WING,Grisaia no Kajitsu,http://animeka.com/animes/detail/grisaia-no-kajitsu.html,http://animeka.com/animes/~_186.html
9615,Sega Hard Girls,4.0,2,Japon,13,eps,15,195,False,2014,2014,MAGICAL GIRL|ANIMATION 3D,"TMS ENTERTAINMENT CO.,LTD.|JINNI'S ANIMATION STUDIO",SEGA CORP.,Hi Scoool! Seha Girl,http://animeka.com/animes/detail/sega-hard-girls.html,http://animeka.com/animes/~_306.html
9612,Garo : Honoo no Kokuin,8.49,49,Japon,24,eps,25,600,False,2014,2014,ACTION|FANTASTIQUE & MYTHE,"TOUHOKU SHINSHA|TOHOKUSHINSHA FILM|MAPPA CO., LTD.",AMEMIYA KEITA,Garo: Honoo no Kokuin,http://animeka.com/animes/detail/garo-honoo-no-gakuin.html,http://animeka.com/animes/~_105.html
9613,Madan no Ou to Vanadis (2014),8.72,68,Japon,13,eps,23,299,False,2014,2014,ACTION|FANTASTIQUE & MYTHE|ECCHI,SATELIGHT,KAWAGUCHI TSUKASA,Madan no Ou to Vanadis,http://animeka.com/animes/detail/madan-no-ou-to-vanadis.html,http://animeka.com/animes/~_218.html
9610,Orenchi no Furo Jijô (2014),9.75,8,Japon,13,eps,4,52,False,2014,2014,COMÉDIE,ASAHI PRODUCTION,ITOKICHI,Orenchi no Furo Jijou,http://animeka.com/animes/detail/orenchi-no-furo-jijou.html,http://animeka.com/animes/~_268.html
10168,Prologue (2015),0.0,1,Grande-Bretagne,1,oav,6,6,False,2015,2015,FAMILIAL & JEUNESSE,ANIMATION MASTERCLASS,WILLIAMS RICHARD,Prologue,http://animeka.com/animes/detail/prologue.html,http://animeka.com/animes/~_285.html
9348,Detective Conan Ijigen no Sniper,8.5,2,Japon,1,film,110,110,False,2014,2014,ÉNIGME & POLICIER,"TMS ENTERTAINMENT CO.,LTD.",AOYAMA GOSHO,Meitantei Conan: Ijigen no Sniper,http://animeka.com/animes/detail/detective-conan-ijigen-no-sniper.html,http://animeka.com/animes/~_72.html
10166,King Star King (2015),0.0,1,États-Unis,7,eps,15,105,False,2013,2013,ACTION|FANTASTIQUE & MYTHE|COMÉDIE,TITMOUSE,VILLARD J.J.,King Star King,http://animeka.com/animes/detail/king-star-king.html,http://animeka.com/animes/~_161.html
10165,Mickey Mouse (2015),0.0,1,États-Unis,36,eps,4,144,False,2013,2015,FAMILIAL & JEUNESSE|COMÉDIE,WALT DISNEY TELEVISION,DISNEY WALT|IWERKS UB,Mickey Mouse,http://animeka.com/animes/detail/mickey-mouse.html,http://animeka.com/animes/~_234.html
10164,Satellite City (1992),0.0,1,Grande-Bretagne,10,eps,6,60,False,1988,1988,AVENTURE|FAMILIAL & JEUNESSE|COMÉDIE,FAIRWATER FILMS|KALISTO LTD.,LEE ROB|WILMER DIANE,Satellite City,http://animeka.com/animes/detail/satellite-city.html,http://animeka.com/animes/~_304.html
10163,The Night of the Naporitan (2015),0.0,1,Japon,1,clip,7,7,False,2014,2014,FAMILIAL & JEUNESSE,AUCUN,SAKAMOTO YUSUKE,The Night of the Naporitan,http://animeka.com/animes/detail/the-night-of-the-naporitan.html,http://animeka.com/animes/~_350.html
10162,Mortadelo y Filemon contra Jimmy el Cachondo (2015),0.0,1,Espagne,1,film,91,91,False,2014,2014,FAMILIAL & JEUNESSE|COMÉDIE,A ZETA CINEMA|PELíCULAS PENDELTON,IBANEZ FRANCISCO,Mortadelo y Filemón contra Jimmy el "Cachondo",http://animeka.com/animes/detail/mortadelo-y-filemon-movie.html,http://animeka.com/animes/~_248.html
9618,"En selle, Sakamichi !  Grande Road (2014)",8.93,14,Japon,None,eps,25,,True,2014,2014,SPORT|AMOUR & AMITIÉ,"TMS ENTERTAINMENT CO.,LTD.",WATANABE WATARU,Yowamushi Pedal: Grande Road,http://animeka.com/animes/detail/yowamushi-pedal-grande-road.html,http://animeka.com/animes/~_89.html
10160,Dimitri à Ubuyu (2015),0.0,1,Belgique,1,tv-s,26,26,False,2014,2014,AVENTURE|ÉDUCATIF|FAMILIAL & JEUNESSE,NADASDY FILM|VIVEMENT LUNDI !,LECREUX AGNèS|LE CORRE JEAN-FRANçOIS,Dimitri à Ubuyu,http://animeka.com/animes/detail/dimitri-a-ubuyu.html,http://animeka.com/animes/~_74.html
1815,Kaleido Star: New Wings Extra Stage (2008),9.03,162,Japon,1,oav,30,30,False,2004,2004,AVENTURE|DRAME|COMÉDIE,TV TOKYO|GONZO|G & G ENT.,SATÔ JUNICHI,Kaleido Star - Aratanaru Tsubasa EXTRA STAGE,http://animeka.com/animes/detail/kaleido-star-oav.html,http://animeka.com/animes/~_153.html
1817,Moon Phase,8.92,627,Japon,26,eps,25,650,False,2004,2005,FANTASTIQUE & MYTHE|COMÉDIE,VICTOR ENTERTAINMENT [JVC,ARIMA KEITAROU,Tsukuyomi -MOON PHASE-,http://animeka.com/animes/detail/tsukiyomi.html,http://animeka.com/animes/~_248.html
1810,Les Contes les plus célèbres (1994),7.6,15,Japon,26,eps,25,650,False,1994,1995,FAMILIAL & JEUNESSE|CONTES & RÉCITS,TôEI ANIMATION,PYLE HOWARD|CARROLL LEWIS|SWIFT JONATHAN|SPYRI JOHANNA|DUMAS ALEXANDRE|PERRAULT CHARLES|GRIMM JACOB|GRIMM WILHELM|ANDERSEN HANS CHRISTIAN|COLLODI CARLO|BOWMAN,Anime sekai no dôwa,http://animeka.com/animes/detail/contes-les-plus-celebres.html,http://animeka.com/animes/~_200.html
1812,Hanaukyou Maid Tai OAV,9.38,113,Japon,3,oav,14,42,False,2001,2001,COMÉDIE|AMOUR & AMITIÉ|ECCHI,PONY CANYON|M.O.E,MORISHIGE,Hanaukyou Maid Tai (2001),http://animeka.com/animes/detail/hanaukyo-maid-tai-oav.html,http://animeka.com/animes/~_122.html
1813,"One Piece, film 5 : La Malédiction de l'épée sacrée (2010)",9.19,531,Japon,1,film,95,95,False,2004,2004,AVENTURE|FANTASTIQUE & MYTHE|COMÉDIE,TôEI ANIMATION,ODA EIICHIROU,One Piece: Noro wareta seiken,http://animeka.com/animes/detail/one-piece-curse-sacred-sword.html,http://animeka.com/animes/~_266.html
1818,Highlander : Soif de vengeance (2010),8.3,233,Japon,1,film,80,80,False,2006,2006,ACTION|AVENTURE|COMBAT & ARTS MART.,MADHOUSE PRODUCTION|IMAGI ANIMATION STUDIOS,WIDEN GREGORY,Highlander: Vengeance,http://animeka.com/animes/detail/highlander-vengeance.html,http://animeka.com/animes/~_129.html
1819,Kimi ga Nozomu Eien Gaiden,7.7,1324,Japon,3,oav,30,90,False,2004,2004,COMÉDIE|AMOUR & AMITIÉ,SILVER|AGE SOFT,STUDIO AGE-SOFT,Akane Maniax,http://animeka.com/animes/detail/akane-maniax.html,http://animeka.com/animes/~_160.html
4952,Marianne 1ère (1990),9.15,34,France,26,eps,25,650,False,1990,1990,AVENTURE|HISTORIQUE,IDDH|ANTENNE 2,HUCHEZ BRUNO-RENÉ|STEVENSON ROBERT LOUIS,Marianne Première,http://animeka.com/animes/detail/marianne-1ere.html,http://animeka.com/animes/~_227.html
5005,Hot Wheels Acceleracers 4 - Course Ultime (2006),5.0,6,États-Unis,1,film,61,61,False,2006,2006,ACTION|SPORT|ANIMATION 3D,MATTEL|RAINMAKER ENTERTAINMENT INC.,MATTEL,Hot Wheels AcceleRacers: The Ultimate Race,http://animeka.com/animes/detail/hot-wheels-4.html,http://animeka.com/animes/~_134.html
2164,Guardian Hearts: Power Up!,8.73,98,Japon,4,oav,30,120,False,2004,2004,COMÉDIE|AMOUR & AMITIÉ|ECCHI,KSS,AMATSU SAE,Guardian Hearts: Power Up!,http://animeka.com/animes/detail/guardian-hearts-power-up.html,http://animeka.com/animes/~_117.html
4950,Les Petites Canailles (1984),7.8,5,États-Unis,33,eps,30,990,False,1982,1982,FAMILIAL & JEUNESSE|COMÉDIE,HANNA BARBERA PRODUCTIONS,ROACH HAL,The Little Rascals,http://animeka.com/animes/detail/les-petites-canailles.html,http://animeka.com/animes/~_206.html
1609,Maria-sama ga Miteru - Haru -,9.31,131,Japon,13,eps,25,325,False,2004,2004,DRAME|SHôJO-AI,STUDIO DEEN,KONNO OYUKI,Maria-sama ga Miteru - Haru -,http://animeka.com/animes/detail/maria-sama-haru.html,http://animeka.com/animes/~_227.html
